,u_id,revenue,buy_ts
30926,2611359380027444783,4.89,2018-01-25 08:24:00
30927,7450055960085201040,3.36,2018-01-25 08:41:00
30928,8227712223553671806,4.03,2018-01-25 08:54:00
30929,10542516798367944479,0.98,2018-01-25 09:08:00
30930,1671551489895889150,2.14,2018-01-25 09:17:00
30931,14192568639669869663,1.83,2018-01-25 09:18:00
30932,16566843350266248117,0.93,2018-01-25 09:30:00
30933,218965478204807504,0.24,2018-01-25 09:36:00
30934,414405168249659571,1.53,2018-01-25 10:07:00
30935,5645664568004739299,1.83,2018-01-25 10:11:00
30936,12739984771838918806,3.5,2018-01-25 10:18:00
30937,735837818552750147,4.89,2018-01-25 10:39:00
30938,3300982312930820283,5.5,2018-01-25 10:42:00
30939,14335332958095743443,0.79,2018-01-25 10:51:00
30940,6511807305181844035,3.05,2018-01-25 10:57:00
30941,7437448307830316006,4.89,2018-01-25 10:58:00
30942,10542516798367944479,0.73,2018-01-25 11:01:00
30943,5806545115681005098,1.22,2018-01-25 11:06:00
30944,2049233801880338503,1.47,2018-01-25 11:09:00
30945,13861787462523859202,1.71,2018-01-25 11:13:00
30946,11075550335365782316,1.22,2018-01-25 11:18:00
30947,3872992225480208853,0.44,2018-01-25 11:21:00
30948,815192051986631515,3.67,2018-01-25 11:45:00
30949,12522616369960674384,11.61,2018-01-25 11:46:00
30950,2569181675832811876,1.83,2018-01-25 11:57:00
30951,7046737606684150807,2.44,2018-01-25 11:59:00
30952,17976776494866645613,8.55,2018-01-25 12:00:00
30953,15995509791507245962,0.24,2018-01-25 12:00:00
30954,2372603640946287896,3.05,2018-01-25 12:07:00
30955,3644482766749211722,1.53,2018-01-25 12:25:00
30956,5643438660187358250,1.59,2018-01-25 12:28:00
30957,6406437071844833233,0.85,2018-01-25 12:31:00
30958,258787410564287378,0.92,2018-01-25 12:34:00
30959,11038916274548245957,1.67,2018-01-25 12:37:00
30960,15347499115458870709,1.83,2018-01-25 12:53:00
30961,14651440809700284010,0.61,2018-01-25 13:02:00
30962,9034285138001296497,2.44,2018-01-25 13:02:00
30963,11426748269919166965,0.37,2018-01-25 13:04:00
30964,2703487949176255678,3.67,2018-01-25 13:12:00
30965,10726875340537113329,5.8,2018-01-25 13:16:00
30966,5945282071643945008,1.83,2018-01-25 13:17:00
30967,10243905947528440530,9.78,2018-01-25 13:29:00
30968,6121327041270917515,0.61,2018-01-25 13:32:00
30969,7981218816846960874,1.83,2018-01-25 13:33:00
30970,5613239705515850620,13.44,2018-01-25 13:35:00
30971,1016165606637304176,8.55,2018-01-25 13:39:00
30972,3010707301989917281,0.24,2018-01-25 13:42:00
30973,3501596628378158474,1.16,2018-01-25 13:47:00
30974,11703978165784724501,2.44,2018-01-25 13:53:00
30975,14958658939350397139,0.93,2018-01-25 14:00:00
30976,7835979770966461031,1.47,2018-01-25 14:06:00
30977,9669394936515885766,1.05,2018-01-25 14:08:00
30978,5139615590553126732,1.47,2018-01-25 14:12:00
30979,17252449502995917559,2.33,2018-01-25 14:15:00
30980,10601153201485992172,0.85,2018-01-25 14:20:00
30981,3501596628378158474,2.32,2018-01-25 14:21:00
30982,10594212493572432426,3.67,2018-01-25 14:23:00
30983,7754768747441124998,0.49,2018-01-25 14:25:00
30984,15014383569070318401,0.24,2018-01-25 14:29:00
30985,1980339140078843614,3.5,2018-01-25 14:35:00
30986,4729541616571741064,0.98,2018-01-25 14:36:00
30987,5035941523993241616,4.89,2018-01-25 14:44:00
30988,4798663175996773703,3.67,2018-01-25 14:44:00
30989,11920452646463905188,1.83,2018-01-25 14:48:00
30990,926402731294303594,0.24,2018-01-25 14:52:00
30991,11437251586262292751,0.49,2018-01-25 15:03:00
30992,2071243971416046042,1.95,2018-01-25 15:03:00
30993,3533509437758175160,7.0,2018-01-25 15:03:00
30994,5087003322714557347,0.85,2018-01-25 15:07:00
30995,12964535953505778577,0.61,2018-01-25 15:12:00
30996,18168143533026229100,1.17,2018-01-25 15:16:00
30997,13861787462523859202,1.59,2018-01-25 15:17:00
30998,3529171896461033447,2.92,2018-01-25 15:26:00
30999,11923455489085236021,1.1,2018-01-25 15:34:00
31000,41107400752826753,1.47,2018-01-25 15:38:00
31001,9354515757622857514,3.79,2018-01-25 15:42:00
31002,1519980192104109185,0.73,2018-01-25 15:45:00
31003,11900473665422776974,1.83,2018-01-25 15:47:00
31004,6414097283556378680,3.05,2018-01-25 15:57:00
31005,767048338227735510,0.06,2018-01-25 16:00:00
31006,7426520519276414439,1.65,2018-01-25 16:02:00
31007,12780042542370479493,24.44,2018-01-25 16:07:00
31008,7595828101754658457,0.92,2018-01-25 16:16:00
31009,5496535756243277730,1.75,2018-01-25 16:29:00
31010,12383427778377428983,1.22,2018-01-25 16:31:00
31011,13551952738594011920,4.58,2018-01-25 16:33:00
31012,11203468117189798557,4.89,2018-01-25 16:37:00
31013,5835734418894989752,4.89,2018-01-25 16:53:00
31014,16654008581310279098,2.33,2018-01-25 16:55:00
31015,5002230123666236560,2.75,2018-01-25 17:00:00
31016,11900316814545376537,1.67,2018-01-25 17:05:00
31017,8008849424845592435,1.83,2018-01-25 17:05:00
31018,16760506409601999271,2.93,2018-01-25 17:18:00
31019,17982563017674013848,1.83,2018-01-25 17:21:00
31020,13290279238654320255,1.22,2018-01-25 17:24:00
31021,2643063894480098184,1.47,2018-01-25 17:26:00
31022,18004996017827696253,3.67,2018-01-25 17:29:00
31023,18370831553019119586,2.93,2018-01-25 17:38:00
31024,7636186785110777419,2.44,2018-01-25 17:39:00
31025,2910031923203452405,4.28,2018-01-25 17:41:00
31026,4435931324057795549,3.67,2018-01-25 17:49:00
31027,6417926052566312305,3.67,2018-01-25 17:49:00
31028,4527205054938600136,6.11,2018-01-25 18:05:00
31029,35876842118859509,1.53,2018-01-25 18:07:00
31030,13888745432979765063,4.89,2018-01-25 18:23:00
31031,9472907124287384176,4.89,2018-01-25 18:26:00
31032,14084718188311069458,2.14,2018-01-25 18:30:00
31033,8028214487315270012,0.73,2018-01-25 19:03:00
31034,2882597878029206344,29.33,2018-01-25 19:04:00
31035,10892569582526335954,1.83,2018-01-25 19:15:00
31036,10116135452198588850,0.98,2018-01-25 19:18:00
31037,11246877505454534252,6.11,2018-01-25 19:35:00
31038,15436027715262479662,5.8,2018-01-25 19:36:00
31039,6158820205004366747,0.3,2018-01-25 19:39:00
31040,6417926052566312305,0.98,2018-01-25 19:41:00
31041,16456378831955635971,3.67,2018-01-25 19:45:00
31042,10732293191797877299,1.83,2018-01-25 19:45:00
31043,14138403542386999125,5.13,2018-01-25 20:00:00
31044,10329303874776204889,2.14,2018-01-25 20:01:00
31045,11643344326581529569,1.59,2018-01-25 20:10:00
31046,16681642511265576734,6.11,2018-01-25 20:18:00
31047,1725747757313761888,0.73,2018-01-25 20:26:00
31048,9365941248092812957,2.14,2018-01-25 20:35:00
31049,15500555859582121236,2.49,2018-01-25 20:37:00
31050,16129386961631349908,1.1,2018-01-25 20:43:00
31051,8196918715561838640,5.5,2018-01-25 20:46:00
31052,14633107745488660869,2.44,2018-01-25 20:51:00
31053,14527190803736747932,2.33,2018-01-25 20:51:00
31054,3114106220696079841,3.05,2018-01-25 20:53:00
31055,8950866979288542633,1.83,2018-01-25 20:53:00
31056,11225283414281856077,1.11,2018-01-25 20:54:00
31057,9331643227922985840,1.83,2018-01-25 21:00:00
31058,14665026042681026697,2.93,2018-01-25 21:06:00
31059,6706422843424241383,4.64,2018-01-25 21:15:00
31060,2166653972084841204,1.83,2018-01-25 21:26:00
31061,8858499475086199184,4.28,2018-01-25 21:28:00
31062,7665032036013389417,0.73,2018-01-25 21:29:00
31063,11897763080734431833,2.75,2018-01-25 21:31:00
31064,14602461618592358664,0.85,2018-01-25 21:33:00
31065,14851857556853768501,0.3,2018-01-25 21:36:00
31066,9466848535100195887,0.98,2018-01-25 21:43:00
31067,16990257824408283425,3.36,2018-01-25 21:44:00
31068,12706306263676749765,0.49,2018-01-25 21:49:00
31069,11667233076695298504,1.28,2018-01-25 22:01:00
31070,4090478203665389678,2.2,2018-01-25 22:12:00
31071,10269283022077507256,0.73,2018-01-25 22:12:00
31072,5552334724654659707,3.5,2018-01-25 22:14:00
31073,9616809017133705573,0.73,2018-01-25 22:16:00
31074,8770221027758733466,2.44,2018-01-25 22:27:00
31075,18370831553019119586,0.37,2018-01-25 22:29:00
31076,7385424143095034970,2.2,2018-01-25 22:31:00
31077,14063997464143962003,1.22,2018-01-25 22:48:00
31078,7943000350725070210,0.44,2018-01-25 22:48:00
31079,10822779434959643182,2.57,2018-01-25 22:50:00
31080,10567168603548058457,2.02,2018-01-25 22:52:00
31081,2715333784417247295,3.5,2018-01-25 22:57:00
31082,15141669315447819204,5.5,2018-01-25 23:23:00
31083,7746260796554850303,2.14,2018-01-25 23:37:00
31084,5806545115681005098,1.22,2018-01-25 23:46:00
31085,3086674515333151126,2.2,2018-01-25 23:48:00
31086,7593882750415119445,3.67,2018-01-26 00:21:00
31087,579891704589821454,2.38,2018-01-26 00:53:00
31088,6501380819522705738,2.14,2018-01-26 01:07:00
31089,5701124173059182857,3.05,2018-01-26 01:46:00
31090,14122958041372365494,3.05,2018-01-26 01:50:00
31091,10914415299836431785,1.1,2018-01-26 02:05:00
31092,497948873530523167,0.49,2018-01-26 02:10:00
31093,3636745168924504665,1.75,2018-01-26 02:53:00
31094,9681904193085820757,3.91,2018-01-26 03:46:00
31095,4810658323394746262,1.53,2018-01-26 06:36:00
31096,15274153386628413569,2.44,2018-01-26 06:52:00
31097,7299104013256514945,2.81,2018-01-26 07:27:00
31098,5776242875683194558,0.92,2018-01-26 08:30:00
31099,15875268362388585361,0.73,2018-01-26 08:46:00
31100,220254523049655030,3.36,2018-01-26 09:02:00
31101,1926865429810965241,1.22,2018-01-26 09:19:00
31102,6417926052566312305,1.83,2018-01-26 09:22:00
31103,491803876815330476,4.28,2018-01-26 09:39:00
31104,13766277187479031845,1.53,2018-01-26 09:40:00
31105,2372603640946287896,3.3,2018-01-26 09:43:00
31106,7798540377714785156,6.11,2018-01-26 09:55:00
31107,14498224752295415062,1.83,2018-01-26 09:59:00
31108,6017428302879453565,0.37,2018-01-26 10:02:00
31109,2017775667946828264,2.57,2018-01-26 10:04:00
31110,16494927998456327410,5.8,2018-01-26 10:14:00
31111,13888745432979765063,2.44,2018-01-26 10:18:00
31112,8837954191006158558,2.14,2018-01-26 10:18:00
31113,2345428188443840258,0.37,2018-01-26 10:43:00
31114,10116135452198588850,4.89,2018-01-26 10:56:00
31115,7211884768684101920,1.83,2018-01-26 10:58:00
31116,3644482766749211722,8.55,2018-01-26 11:01:00
31117,3160344952897784186,4.89,2018-01-26 11:02:00
31118,7896694094878628037,3.05,2018-01-26 11:06:00
31119,13348445588203620592,3.54,2018-01-26 11:23:00
31120,807855508626413348,6.42,2018-01-26 11:28:00
31121,11833702235530025105,2.44,2018-01-26 11:31:00
31122,16087603408462277743,3.67,2018-01-26 11:34:00
31123,5101409291528370710,1.22,2018-01-26 11:38:00
31124,10398915113708737167,6.11,2018-01-26 11:44:00
31125,13888745432979765063,0.92,2018-01-26 11:53:00
31126,17406539669066519097,7.33,2018-01-26 11:56:00
31127,14179873594225488921,1.22,2018-01-26 11:57:00
31128,13454960138564339304,0.85,2018-01-26 11:57:00
31129,4492510657511475737,0.52,2018-01-26 12:01:00
31130,10290961768132559858,6.42,2018-01-26 12:02:00
31131,14582679179948917652,5.19,2018-01-26 12:04:00
31132,7529229284080237801,0.43,2018-01-26 12:08:00
31133,5418311721112952848,7.33,2018-01-26 12:11:00
31134,10116135452198588850,4.89,2018-01-26 12:12:00
31135,1574221415561304774,1.1,2018-01-26 12:14:00
31136,8089584508051658060,5.74,2018-01-26 12:18:00
31137,5015634498872271736,14.67,2018-01-26 12:27:00
31138,4665226764026551588,0.43,2018-01-26 12:30:00
31139,7718737834614463716,2.14,2018-01-26 12:37:00
31140,6776283673837772472,0.12,2018-01-26 12:38:00
31141,1423180109135266883,0.73,2018-01-26 12:40:00
31142,16977540933284615090,0.37,2018-01-26 12:46:00
31143,10686223358775172859,3.3,2018-01-26 12:46:00
31144,2569181675832811876,3.36,2018-01-26 12:49:00
31145,7337045812639889109,2.78,2018-01-26 12:53:00
31146,13970840861188311397,1.22,2018-01-26 12:56:00
31147,3644482766749211722,2.44,2018-01-26 12:56:00
31148,8401935553309389653,1.22,2018-01-26 12:56:00
31149,5418311721112952848,7.33,2018-01-26 12:58:00
31150,3644482766749211722,2.44,2018-01-26 13:06:00
31151,124337575940166374,1.22,2018-01-26 13:08:00
31152,269269898536768007,0.47,2018-01-26 13:11:00
31153,17759731582616392504,1.22,2018-01-26 13:11:00
31154,12133669965232159994,3.05,2018-01-26 13:16:00
31155,11805740747863526893,0.24,2018-01-26 13:19:00
31156,608552974775824559,6.48,2018-01-26 13:22:00
31157,13175510466379912941,7.0,2018-01-26 13:28:00
31158,12024535620817309479,1.83,2018-01-26 13:36:00
31159,2511139022441962545,8.25,2018-01-26 13:41:00
31160,1126120022768926049,7.0,2018-01-26 13:41:00
31161,3082047066348199398,3.97,2018-01-26 13:41:00
31162,9370291127099190477,12.22,2018-01-26 13:50:00
31163,4078181709595444947,4.89,2018-01-26 13:51:00
31164,12766393823892717170,4.89,2018-01-26 13:56:00
31165,15655012596415245734,3.05,2018-01-26 13:58:00
31166,2346150802573051420,0.92,2018-01-26 14:15:00
31167,4014780893052499929,1.22,2018-01-26 14:18:00
31168,18314170216428041051,3.67,2018-01-26 14:18:00
31169,3866823292751906032,3.05,2018-01-26 14:19:00
31170,17957867410595920177,0.98,2018-01-26 14:20:00
31171,6057094772561047033,5.54,2018-01-26 14:29:00
31172,497948873530523167,0.98,2018-01-26 14:37:00
31173,7181476100749618570,4.89,2018-01-26 14:40:00
31174,17348857276385725313,4.58,2018-01-26 14:41:00
31175,9772342501203633095,2.75,2018-01-26 14:43:00
31176,10290961768132559858,3.67,2018-01-26 14:54:00
31177,10318874151285964720,2.44,2018-01-26 14:54:00
31178,7884023925686484411,3.67,2018-01-26 14:57:00
31179,6948781160947906362,10.75,2018-01-26 15:01:00
31180,6048726774598731975,7.64,2018-01-26 15:03:00
31181,15513225177094587535,9.78,2018-01-26 15:04:00
31182,15316508965944256385,2.08,2018-01-26 15:05:00
31183,2261515142380533463,0.73,2018-01-26 15:12:00
31184,395449201936124731,0.98,2018-01-26 15:23:00
31185,8056418121947262981,2.14,2018-01-26 15:30:00
31186,6948781160947906362,2.44,2018-01-26 15:49:00
31187,16980254619374383388,3.54,2018-01-26 15:54:00
31188,9946547945525801048,0.92,2018-01-26 15:55:00
31189,10828945414952025567,9.33,2018-01-26 15:57:00
31190,665311845633135307,8.4,2018-01-26 16:03:00
31191,3048048631720982455,3.67,2018-01-26 16:18:00
31192,3094400016091202550,4.67,2018-01-26 16:18:00
31193,4677658301027173831,0.73,2018-01-26 16:20:00
31194,3644482766749211722,4.28,2018-01-26 16:23:00
31195,825090119229265455,3.67,2018-01-26 16:27:00
31196,6048726774598731975,4.58,2018-01-26 16:29:00
31197,5328097635189187867,3.48,2018-01-26 16:30:00
31198,10290961768132559858,5.5,2018-01-26 16:40:00
31199,5572569109243658559,10.39,2018-01-26 16:42:00
31200,5776242875683194558,0.92,2018-01-26 16:56:00
31201,16175009859562023082,1.47,2018-01-26 16:56:00
31202,16754721418767551620,3.5,2018-01-26 16:58:00
31203,18157235023483351816,1.1,2018-01-26 16:58:00
31204,2680570319558218977,4.78,2018-01-26 17:00:00
31205,4962858835060085338,0.98,2018-01-26 17:02:00
31206,3417135001624696835,2.75,2018-01-26 17:11:00
31207,3686521738103389791,0.87,2018-01-26 17:17:00
31208,13518752901974314221,3.42,2018-01-26 17:28:00
31209,3542605087817590435,0.37,2018-01-26 17:29:00
31210,3082047066348199398,5.44,2018-01-26 17:46:00
31211,1689816739447231105,7.0,2018-01-26 17:50:00
31212,5325730479480146161,1.71,2018-01-26 17:53:00
31213,13529374944165477441,6.11,2018-01-26 17:53:00
31214,13861787462523859202,2.44,2018-01-26 18:12:00
31215,3501596628378158474,1.83,2018-01-26 18:32:00
31216,8119627020080006933,0.73,2018-01-26 18:35:00
31217,9681520588760498753,8.55,2018-01-26 18:49:00
31218,16222385910785264032,3.67,2018-01-26 18:50:00
31219,3452037926292831239,2.69,2018-01-26 18:53:00
31220,13861787462523859202,3.05,2018-01-26 18:54:00
31221,4636698712998077628,2.92,2018-01-26 19:05:00
31222,6130693273166763910,0.73,2018-01-26 19:12:00
31223,21801295586117262,0.61,2018-01-26 19:14:00
31224,15115462973614029728,0.85,2018-01-26 19:19:00
31225,18020550320433720087,14.67,2018-01-26 19:33:00
31226,5614189119661350460,9.78,2018-01-26 19:39:00
31227,5496299790881200334,0.24,2018-01-26 19:42:00
31228,995703072104268024,0.24,2018-01-26 19:57:00
31229,8593928580402501895,1.83,2018-01-26 19:58:00
31230,8099566697512015725,4.89,2018-01-26 20:00:00
31231,13861787462523859202,3.05,2018-01-26 20:05:00
31232,17221455572944295464,1.4,2018-01-26 20:05:00
31233,12111661255565258455,1.83,2018-01-26 20:07:00
31234,12789686228431752949,4.28,2018-01-26 20:07:00
31235,4352969213558554295,3.18,2018-01-26 20:08:00
31236,7884023925686484411,3.67,2018-01-26 20:10:00
31237,4539571595040008730,0.49,2018-01-26 20:16:00
31238,8195199034431072165,0.24,2018-01-26 20:21:00
31239,6197972861590656354,1.83,2018-01-26 20:29:00
31240,14464623940463381719,3.24,2018-01-26 20:31:00
31241,17257007873734863796,0.73,2018-01-26 20:40:00
31242,9404678577513574699,1.83,2018-01-26 20:48:00
31243,18027849352394729588,1.1,2018-01-26 20:48:00
31244,17130026809423705229,1.83,2018-01-26 20:52:00
31245,1574221415561304774,0.37,2018-01-26 21:04:00
31246,5611526811214372775,0.49,2018-01-26 21:30:00
31247,1861197752195520300,2.44,2018-01-26 21:34:00
31248,3271830671964952693,0.37,2018-01-26 21:53:00
31249,14826363900988876864,3.67,2018-01-26 22:00:00
31250,1712815649178067394,1.75,2018-01-26 22:06:00
31251,4394506233053867282,0.44,2018-01-26 22:11:00
31252,7661355141985317247,3.67,2018-01-26 22:15:00
31253,10093021531421232651,4.89,2018-01-26 22:16:00
31254,999906621142257600,0.98,2018-01-26 22:16:00
31255,2645568141116822613,0.61,2018-01-26 22:22:00
31256,1574221415561304774,0.37,2018-01-26 22:23:00
31257,9094391670082324542,7.33,2018-01-26 22:25:00
31258,12974583677528861003,2.44,2018-01-26 22:30:00
31259,4791561625054189742,2.2,2018-01-26 22:34:00
31260,390855175531514227,1.22,2018-01-26 22:36:00
31261,12382394942144589109,10.08,2018-01-26 22:47:00
31262,13345504183871714994,1.83,2018-01-26 22:58:00
31263,5140067441443708928,1.95,2018-01-26 22:59:00
31264,9986006265826624806,5.5,2018-01-26 23:28:00
31265,15938933976010721488,2.44,2018-01-26 23:34:00
31266,6441105055472082879,1.83,2018-01-26 23:37:00
31267,10706230903952688550,1.22,2018-01-26 23:42:00
31268,5167520471845047566,10.39,2018-01-27 00:00:00
31269,16957373250633165777,0.61,2018-01-27 00:01:00
31270,5776242875683194558,0.92,2018-01-27 00:46:00
31271,284359495106072006,2.44,2018-01-27 01:25:00
31272,15276816351628976171,2.44,2018-01-27 01:28:00
31273,10056778580001582456,2.44,2018-01-27 02:00:00
31274,1174092643302444352,4.4,2018-01-27 02:41:00
31275,4091036073292722821,1.53,2018-01-27 02:59:00
31276,8794734989220616531,4.37,2018-01-27 05:25:00
31277,9660083764065940581,9.78,2018-01-27 06:21:00
31278,3619242863843900696,0.73,2018-01-27 06:59:00
31279,3429951791843424704,20.72,2018-01-27 07:11:00
31280,6189466540096836088,4.89,2018-01-27 07:30:00
31281,15566358350025175186,0.85,2018-01-27 07:35:00
31282,3298821473263907998,11.0,2018-01-27 07:36:00
31283,5844874674314143684,1.17,2018-01-27 08:10:00
31284,15706593070037459868,0.3,2018-01-27 08:32:00
31285,11566981771298339253,4.4,2018-01-27 08:41:00
31286,9331643227922985840,4.89,2018-01-27 09:03:00
31287,3644482766749211722,6.72,2018-01-27 09:33:00
31288,3980913109747586772,0.3,2018-01-27 09:42:00
31289,424587722528534166,9.17,2018-01-27 09:51:00
31290,11737022877565595869,1.83,2018-01-27 09:58:00
31291,3510395087750993771,1.11,2018-01-27 10:11:00
31292,14849826403936716602,1.05,2018-01-27 10:22:00
31293,9737640335185488211,24.44,2018-01-27 10:28:00
31294,14329413275928821057,0.7,2018-01-27 10:28:00
31295,3735199113521742711,0.58,2018-01-27 10:38:00
31296,4962858835060085338,0.43,2018-01-27 10:45:00
31297,17957109797429760390,6.42,2018-01-27 11:10:00
31298,17853150615152412286,3.67,2018-01-27 11:25:00
31299,16333740229681425319,0.98,2018-01-27 11:26:00
31300,12497175832530878936,0.49,2018-01-27 11:28:00
31301,12797840621174823537,0.98,2018-01-27 11:34:00
31302,5847461346773417261,3.67,2018-01-27 11:41:00
31303,10116135452198588850,2.32,2018-01-27 11:43:00
31304,7765261373896494048,6.77,2018-01-27 12:01:00
31305,11566981771298339253,11.0,2018-01-27 12:05:00
31306,6509262480948896041,0.49,2018-01-27 12:07:00
31307,15875268362388585361,0.49,2018-01-27 12:20:00
31308,10861169718646071493,3.67,2018-01-27 12:24:00
31309,3735199113521742711,1.47,2018-01-27 12:25:00
31310,14778762550392989118,5.38,2018-01-27 12:32:00
31311,10540725891605332376,0.92,2018-01-27 12:36:00
31312,6017428302879453565,0.49,2018-01-27 12:39:00
31313,6731421022966725351,4.58,2018-01-27 12:41:00
31314,7351657234524170956,2.44,2018-01-27 12:48:00
31315,15337972248249023658,1.53,2018-01-27 12:51:00
31316,16645026244325278389,1.22,2018-01-27 12:58:00
31317,9745874552438757132,16.8,2018-01-27 13:00:00
31318,6259426436795796447,1.47,2018-01-27 13:04:00
31319,8554616267537059038,3.67,2018-01-27 13:09:00
31320,11108631484349381433,11.78,2018-01-27 13:18:00
31321,12169557681049305259,18.33,2018-01-27 13:21:00
31322,5710814750408246594,1.83,2018-01-27 13:38:00
31323,3644482766749211722,2.2,2018-01-27 13:39:00
31324,8130047709207766443,1.22,2018-01-27 13:50:00
31325,16721838426187564121,4.28,2018-01-27 13:51:00
31326,11405208442546818894,3.36,2018-01-27 14:05:00
31327,945263275792492875,1.83,2018-01-27 14:12:00
31328,10078659398369507445,1.22,2018-01-27 14:31:00
31329,17676263728061895457,0.24,2018-01-27 14:39:00
31330,12280982494956150752,1.22,2018-01-27 14:45:00
31331,11508625433079394201,1.83,2018-01-27 15:12:00
31332,7951873905876579404,1.11,2018-01-27 15:18:00
31333,7265842190581175312,0.73,2018-01-27 15:31:00
31334,7922176839245606882,3.67,2018-01-27 15:34:00
31335,4375944875132155383,13.26,2018-01-27 15:37:00
31336,15337972248249023658,0.73,2018-01-27 15:38:00
31337,8226987153420489801,1.46,2018-01-27 15:59:00
31338,14177285342881042864,0.61,2018-01-27 16:02:00
31339,7554939683518851788,1.04,2018-01-27 16:17:00
31340,17327617582388177305,0.61,2018-01-27 16:18:00
31341,1426094367919977999,0.37,2018-01-27 16:22:00
31342,14849746400111690420,0.58,2018-01-27 16:45:00
31343,7811650116367698480,1.1,2018-01-27 16:46:00
31344,3286875859993871711,2.2,2018-01-27 17:12:00
31345,9535657136679788879,0.37,2018-01-27 17:12:00
31346,12304608319373845131,7.64,2018-01-27 17:19:00
31347,7046737606684150807,5.5,2018-01-27 17:20:00
31348,3644482766749211722,2.32,2018-01-27 17:23:00
31349,6768144725301243592,0.49,2018-01-27 17:32:00
31350,10339958782565837349,2.78,2018-01-27 17:35:00
31351,18095036522126814216,1.74,2018-01-27 17:37:00
31352,8293490400197848676,0.37,2018-01-27 17:41:00
31353,6551490604679710609,4.89,2018-01-27 17:49:00
31354,6189466540096836088,4.89,2018-01-27 17:51:00
31355,16579683795098118381,1.83,2018-01-27 18:04:00
31356,11053937867010735822,3.67,2018-01-27 18:18:00
31357,13930832532566573380,3.05,2018-01-27 18:21:00
31358,13414609965478988561,1.1,2018-01-27 18:24:00
31359,3522076610391423116,2.92,2018-01-27 18:40:00
31360,5271928812763932391,0.43,2018-01-27 18:45:00
31361,2003045016129895432,1.1,2018-01-27 18:49:00
31362,5631019792648519866,1.53,2018-01-27 18:55:00
31363,5532385690129089347,2.44,2018-01-27 18:56:00
31364,10907094331820360807,3.67,2018-01-27 19:01:00
31365,11552385513097758726,1.83,2018-01-27 19:18:00
31366,21801295586117262,0.61,2018-01-27 19:28:00
31367,3188698721884277323,0.37,2018-01-27 19:30:00
31368,12889292397996486157,1.1,2018-01-27 19:36:00
31369,7802656204687407953,9.78,2018-01-27 19:40:00
31370,6826163874434610382,11.0,2018-01-27 20:01:00
31371,11796265677178119232,2.62,2018-01-27 20:07:00
31372,2220317941612998156,4.28,2018-01-27 20:10:00
31373,12694285753885898290,0.61,2018-01-27 20:22:00
31374,7032192385243662135,1.11,2018-01-27 20:23:00
31375,11011662061654488422,0.24,2018-01-27 20:23:00
31376,13268669539472620158,6.11,2018-01-27 20:30:00
31377,5425507147568187544,12.22,2018-01-27 20:32:00
31378,6407841236660631890,2.78,2018-01-27 20:38:00
31379,12459119254239387807,1.34,2018-01-27 20:46:00
31380,3545393933523638761,0.92,2018-01-27 20:49:00
31381,11667233076695298504,1.83,2018-01-27 20:56:00
31382,2830606536463800589,2.2,2018-01-27 20:56:00
31383,11108631484349381433,9.33,2018-01-27 21:01:00
31384,16769783497616961396,1.83,2018-01-27 21:04:00
31385,5464912738611330694,7.47,2018-01-27 21:07:00
31386,11108631484349381433,4.67,2018-01-27 21:12:00
31387,5443964867115157365,3.05,2018-01-27 21:15:00
31388,4806568069691141352,1.47,2018-01-27 21:26:00
31389,10844039276721006520,0.61,2018-01-27 21:34:00
31390,13210681786444126168,0.3,2018-01-27 21:36:00
31391,13658570568843447722,1.83,2018-01-27 21:37:00
31392,1974805783775369847,0.49,2018-01-27 21:50:00
31393,4530159155150818680,0.85,2018-01-27 21:57:00
31394,18338026202296873970,0.92,2018-01-27 21:58:00
31395,5841621006799382552,2.44,2018-01-27 22:04:00
31396,10923467751881612814,5.5,2018-01-27 22:10:00
31397,14633107745488660869,1.53,2018-01-27 22:24:00
31398,3792586761340077332,11.0,2018-01-27 22:24:00
31399,10047349037824947351,1.17,2018-01-27 22:25:00
31400,15015448035477807579,1.83,2018-01-27 22:32:00
31401,7208245567686209476,1.22,2018-01-27 22:45:00
31402,1718351785901356821,1.47,2018-01-27 23:05:00
31403,3377965586858785910,2.44,2018-01-27 23:09:00
31404,6264063680107836503,1.75,2018-01-27 23:15:00
31405,785558410905514400,2.44,2018-01-27 23:44:00
31406,14690260601200203404,1.34,2018-01-27 23:59:00
31407,16044301972575269275,5.5,2018-01-28 00:05:00
31408,17056892274631695985,0.73,2018-01-28 00:22:00
31409,12625899387981205341,0.73,2018-01-28 00:46:00
31410,8293490400197848676,0.61,2018-01-28 00:47:00
31411,17516965679326621816,2.44,2018-01-28 01:49:00
31412,3619242863843900696,0.73,2018-01-28 05:03:00
31413,15774011054601207517,9.78,2018-01-28 08:01:00
31414,97812404519605948,2.0,2018-01-28 09:13:00
31415,11216889632677417361,1.22,2018-01-28 09:31:00
31416,2324790312959910225,3.67,2018-01-28 09:44:00
31417,15260672233335149389,2.44,2018-01-28 09:45:00
31418,3644482766749211722,0.85,2018-01-28 10:06:00
31419,936322014377353741,3.67,2018-01-28 10:13:00
31420,10790068875993234706,6.72,2018-01-28 10:41:00
31421,12207354442528702460,2.2,2018-01-28 10:44:00
31422,2181932919266410397,1.22,2018-01-28 10:49:00
31423,10343016064897450067,1.53,2018-01-28 11:06:00
31424,13318064777878480790,2.44,2018-01-28 11:07:00
31425,3735199113521742711,2.44,2018-01-28 11:15:00
